TITRE,DESCRIPTION,PRIX,CODE_DEVISE,QUANTITÉ,TAGS,MATÉRIAUX,"IMAGE 1","IMAGE 2","IMAGE 3","IMAGE 4","IMAGE 5","IMAGE 6","IMAGE 7","IMAGE 8","IMAGE 9","IMAGE 10","TYPE VARIATION 1","NOM VARIATION 1","VALEURS VARIATION 1","TYPE VARIATION 2","NOM VARIATION 2","VALEURS VARIATION 2",RÉFÉRENCE
"Replacement Cover - The Legend Of Galahad - Sega Megadrive Classic Reproduction Game Cover - High Quality Print","Galahad, also known as The Legend of Galahad, is a Sega Mega Drive action platform game developed by Traveller's Tales and published by Electronic Arts. Released in late 1992, it is a port of the 1991 Commodore Amiga game Leander. Galahad is notable for featuring anime-inspired visuals at a time where such was largely unknown in the West.

 ★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,5,"The_Legend_Of_Galahad_Cover,sega_megadrive_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual,classic_game_cover,print_cover,megadrive_cover,sega_game_cover","paper,High Quality Ink",https://i.etsystatic.com/37233584/r/il/1a6b39/5027175532/il_fullxfull.5027175532_psry.jpg,https://i.etsystatic.com/37233584/r/il/6081d2/5027175836/il_fullxfull.5027175836_p04q.jpg,,,,,,,,,,,,,,,
"Replacement Cover - Battletech - Sega Genesis Classic Game Cover -  High Quality Print","Battletech is an action video game released in 1994 on Mega Drive and Super Nintendo. The game was developed by Beam Software and published by Activision.

★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.
",7.49,EUR,4,"Battletech_Genesis_Cover,Sega_Replacement_Game_Covers,Sent_Sturdy_Cardboard_Envelope,Sends_Fast_Worldwide,sega_covers,High_Quality_Print,restored_original_visual,classic_game_cover,megadrive_reproduction_box,sega_megadrive_covers,boite_repro_megadrive",paper,https://i.etsystatic.com/37233584/r/il/fa6e31/5007423086/il_fullxfull.5007423086_68ol.jpg,https://i.etsystatic.com/37233584/r/il/207739/5007423610/il_fullxfull.5007423610_ham9.jpg,,,,,,,,,,,,,,,
"Replacement Cover - Alex Kidd In Shinobi World - SEGA Master System Classic Reproduction Game Cover - High Quality Print","★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your CaseThe items we sell are not official Sega products or its affiliates.",7.49,EUR,5,"Sega_Cover,Sega_Replacement_Cover,SEGA_Game_Cover,Sent_Sturdy_Cardboard_Envelope,Sends_Fast_Worldwide,restored_original_visual,sega_megadrive_covers,Sega_Replacement_Game_Covers,High_Quality_Print,boite_repro_megadrive,megadrive_reproduction_box,classic_game_cover",paper,https://i.etsystatic.com/37233584/r/il/1fb486/4556479894/il_fullxfull.4556479894_67gr.jpg,,,,,,,,,,,,,,,,MS-AKISW-PAL
"Replacement Cover - Raiden Trad V1 (US Version) - Sega Genesis Classic Game Cover - High Quality Print","Raiden Trad, known as Raiden Densetsu (雷電伝説) in Japan, is a 1991 shoot-'em-up published by Micronet for the Sega Mega Drive exclusively in the US and Japan. It is an expanded port of Seibu Kaihatsu's 1990 arcade shoot-'em-up Raiden and the only game in their Raiden series of shoot-'em-ups on a Sega console.

★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.
",7.49,EUR,4,"paper,sega_megadrive_covers,sega_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual,classic_game_cover,Raiden_Trad_Sega_Cover",,https://i.etsystatic.com/37233584/r/il/c89061/5805841585/il_fullxfull.5805841585_7lak.jpg,https://i.etsystatic.com/37233584/r/il/1c220e/4803979333/il_fullxfull.4803979333_ndjv.jpg,,,,,,,,,,,,,,,GN-RT-V1
"Replacement Cover - Mortal Kombat II (PAL Version) - Sega Megadrive Classic Reproduction Game Cover","Mortal Kombat II is a 1993 arcade fighting game originally produced by Midway for the arcades in 1993. It was ported to multiple home systems, including MS-DOS, Amiga, Game Boy, Game Gear, Sega Genesis, 32X, Sega Saturn, Super Nintendo Entertainment System, and PlayStation only in Japan, mostly in licensed versions developed by Probe Entertainment and Sculptured Software and published by Acclaim Entertainment (currently distributed by Warner Bros. Interactive Entertainment).

★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case

The items we sell are not official Sega products or its affiliates.",7.49,EUR,5,"sega_megadrive_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual,classic_game_cover,print_cover,megadrive_cover,sega_game_cover,Mortal_Kombat_II_Sega_Cover",paper,https://i.etsystatic.com/37233584/r/il/6cbddf/5803521495/il_fullxfull.5803521495_9f1y.jpg,https://i.etsystatic.com/37233584/r/il/5055e9/5122046916/il_fullxfull.5122046916_9cqi.jpg,,,,,,,,,,,,,,,MD-MKII-PAL
"Replacement Cover - Whip Rush (US Version) - Sega Genesis Classic Reproduction Game Cover - High Quality Print","Whip Rush, called Whip Rush: Wakusei Voltegas no Nazo (ウィップラッシュ 惑星ボルテガスの謎) in Japan, is a Sega Mega Drive horizontal shoot-'em-up developed by VIC Tokai. Published in Japan by Sega in May 1990, it was later published in the United Stated by Renovation Products in October that same year.

★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case

The items we sell are not official Sega products or its affiliates.",7.49,EUR,4,Wip_Rush_Sega_Cover,paper,https://i.etsystatic.com/37233584/r/il/2af895/5800534089/il_fullxfull.5800534089_rdsr.jpg,https://i.etsystatic.com/37233584/r/il/551e83/5321644932/il_fullxfull.5321644932_pcwj.jpg,,,,,,,,,,,,,,,GN-Whip-Rush
"Replacement Cover - Rockman  MegaWorld (Jap Version) - Sega Megadrive Classic Replacement Game Cover - High Quality Print","Mega Man: The Wily Wars is a 1994 video game compilation developed by Minakuchi Engineering and published by Capcom for the Sega Genesis/Megadrive; the compilation features remakes of the first three Mega Man games, alongside a new game called Wily Tower, only unlockable with a completed save file.

The Wily Wars saw a physical release in Japan and Europe on October 21, 1994, and April 3, 1995, the physical North American release was cancelled, with it only seeing the light of day as part of the Sega Channel service. In 2019, The Wily Wars was one of 42 games included in the Sega Genesis Mini/Sega Megadrive Mini and in 2021 got a physical re-release on cartridge, North America included, by the company Retro-Bit. Reviews have been generally positive.

『ロックマンメガワールド』(ROCKMAN MEGA WORLD / 英: Mega Man: The Wily Wars) は、カプコンから1994年10月21日にメガドライブ専用ソフトとして発売されたアクションゲームである。

★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case

The items we sell are not official Sega products or its affiliates.",7.49,EUR,5,"megaman_megadrive_cover,mega_man_cover_sega,Sega_Replacement_Game_Covers,Sent_Sturdy_Cardboard_Envelope,Sends_Fast_Worldwide,sega_covers,High_Quality_Print,restored_original_visual,classic_game_cover,megadrive_reproduction_box,sega_megadrive_covers,boite_repro_megadrive",paper,https://i.etsystatic.com/37233584/r/il/736926/5535605693/il_fullxfull.5535605693_7rl9.jpg,https://i.etsystatic.com/37233584/r/il/f3a018/4820003284/il_fullxfull.4820003284_nr9v.jpg,,,,,,,,,,,,,,,MD-Rockman
"Replacement Cover - Vampire Killer Castlevania  (Japanese version) - SEGA Megadrive Classic Reproduction Game Cover - High Quality Print","Castlevania: Bloodlines, known in Japan as Vampire Killer and in Europe and Australia as Castlevania: The New Generation, is a platform game developed and published by Konami in 1994 for the Sega Genesis, part of the Castlevania series. A vampire named Elizabeth Bartley is orchestrating the beginning of World War I as a sacrificial war to bring her uncle, Dracula, back to life. Players take on the role of Quincey Morris' son, John, and his friend Eric Lecarde to take up the fight against evil.

『バンパイアキラー』（VAMPIRE KILLER、北米: Castlevania: Bloodlines、欧州: Castlevania: The New Generation）は、コナミ（現・コナミデジタルエンタテインメント）から1994年3月17日（日本では3月18日）に発売されたメガドライブ用ソフトのアクションゲーム。

★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case

The items we sell are not official Sega products or its affiliates.",7.49,EUR,4,"segagamecover,cover,covermegadrive,paper,sega_megadrive_covers,sega_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual",paper,https://i.etsystatic.com/37233584/r/il/b95d3f/5462250806/il_fullxfull.5462250806_35q2.jpg,https://i.etsystatic.com/37233584/r/il/ed259d/4803982743/il_fullxfull.4803982743_d03l.jpg,,,,,,,,,,,,,,,MD-Vampire-Killer-Jap
"Replacement Cover - Olympic Gold (PAL FR Version) - Sega Megadrive Classic Reproduction Game Cover - High Quality Print","Olympic Gold is the official video game of the Games of the XXV Olympiad, hosted by Barcelona, Spain in 1992 and released in May 1992 for the Sega Mega Drive/Genesis. An 8-bit version was released for the portable Game Gear and the Master System console.
The items we sell are not official Sega products or its affiliates.",7.49,EUR,5,"Olympic_Gold_Megadrive_Cover,sega_megadrive_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual,classic_game_cover,print_cover,megadrive_cover,sega_game_cover",paper,https://i.etsystatic.com/37233584/r/il/d3d88c/5337244435/il_fullxfull.5337244435_ipqh.jpg,https://i.etsystatic.com/37233584/r/il/1cb3eb/5286949230/il_fullxfull.5286949230_dd00.jpg,,,,,,,,,,,,,,,"MD-Olympic Gold"
"Digital Cover - Sonic The Hedgehog 2 (PAL Version) - Sega Megadrive Classic Digital Cover - High Quality 300 PPI JPG For Print","Yes it's true we sell printed visuals but we will explain to you in 7 points why it is much better to have a digital file.

1 - Instant Gratification: No need to wait for a physical delivery! As soon as you make a purchase, you receive your visual and can use it immediately.

2 - Flexibility of Use: With a digital file, you have the freedom to use it in multiple ways – be it as a wallpaper, printing it yourself in a specific format, or incorporating it into a personal project.

3 - Cost Savings: Digital purchase eliminates manufacturing, packaging, and shipping costs. This often translates to lower prices for the end consumer.

4 - Easy Archiving: You can back up your digital files on multiple devices or the cloud, ensuring their longevity. No worries about degradation like with a paper print!

5 - Cost Savings: Digital purchase eliminates manufacturing, packaging, and shipping costs. This often translates to lower prices for the end consumer.

6 - Customization: With a digital file, you can often modify and adapt it to your needs, whether it's to change size, colors, or even add personal elements.

7 - Reprint at Will: You can always reprint it. No need to repurchase the design!

8 - No Shipping Fees: Besides avoiding the wait associated with delivery, you also save on shipping charges.

*****************************************************************************************************************
Sonic the Hedgehog 2 is a 1992 platform game developed by Sega Technical Institute (STI) for the Sega Genesis. Players control Sonic as he attempts to stop Doctor Robotnik from stealing the Chaos Emeralds to power his space station. Like the first Sonic the Hedgehog (1991), players traverse side-scrolling levels at high speeds while collecting rings, defeating enemies, and fighting bosses. Sonic 2 introduces Sonic's sidekick Miles ""Tails"" Prower and features faster gameplay, larger levels, a multiplayer mode, and special stages featuring pre-rendered 3D graphics.

★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
Original jacket dimension, 300 PPI JPG.

★ PRINTING CAUTION
Print this cover on semi-gloss paper of 120g/m2 no less.
In your printer's printing preferences, choose ""High Print Quality"" for optimal results.

★ CUTTING  CAUTION:
Once printed, do not use scissors (unregular cutting), instead use a guillotine cutter or a craft knife and a ruler.

⚠️ Please read before placing an order ⚠️
• You are purchasing digital files ONLY, no physical product will be shipped.
• After payment, the files will be available for download by visiting the purchases and reviews section of your Etsy profile.
• Colors may vary depending on your printer's calibration.
• All images are sold for personal use only.
• Purchased files cannot in any case be used to create products intended for digital or physical sale.The items we sell are not official Sega products or its affiliates.",2.99,EUR,100,Sonic_2_Digital_Cover,Digital,https://i.etsystatic.com/37233584/r/il/6fa8a8/5353534490/il_fullxfull.5353534490_hjsf.jpg,https://i.etsystatic.com/37233584/r/il/20d1c4/5353531138/il_fullxfull.5353531138_stau.jpg,https://i.etsystatic.com/37233584/r/il/12a39e/5491737225/il_fullxfull.5491737225_3i9z.jpg,https://i.etsystatic.com/37233584/r/il/dbd893/5491737299/il_fullxfull.5491737299_69vn.jpg,,,,,,,,,,,,,MD-SONIC-2-PAL-DD
"Digital Cover - Streets Of Rage (PAL Version) - Sega Megadrive Classic Digital Cover - High Quality 300 PPI JPG For Print","Yes it's true we sell printed visuals but we will explain to you in 7 points why it is much better to have a digital file.

1 - Instant Gratification: No need to wait for a physical delivery! As soon as you make a purchase, you receive your visual and can use it immediately.

2 - Flexibility of Use: With a digital file, you have the freedom to use it in multiple ways – be it as a wallpaper, printing it yourself in a specific format, or incorporating it into a personal project.

3 - Cost Savings: Digital purchase eliminates manufacturing, packaging, and shipping costs. This often translates to lower prices for the end consumer.

4 - Easy Archiving: You can back up your digital files on multiple devices or the cloud, ensuring their longevity. No worries about degradation like with a paper print!

5 - Cost Savings: Digital purchase eliminates manufacturing, packaging, and shipping costs. This often translates to lower prices for the end consumer.

6 - Customization: With a digital file, you can often modify and adapt it to your needs, whether it's to change size, colors, or even add personal elements.

7 - Reprint at Will: You can always reprint it. No need to repurchase the design!

8 - No Shipping Fees: Besides avoiding the wait associated with delivery, you also save on shipping charges.

*****************************************************************************************************************
Streets of Rage is a beat 'em up game developed and published by Sega for the Genesis in 1991. Players control one of three former police officers turned vigilantes who battle a crime syndicate. Streets of Rage establishes many conventions of the Streets of Rage series, such as two-player cooperative play and an acclaimed techno soundtrack from composer Yuzo Koshiro. It was ported for the Game Gear, Sega CD and Master System and has been rereleased as part of various compilations and on download services.

★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
Original jacket dimension, 300 PPI JPG.

★ PRINTING CAUTION
Print this cover on semi-gloss paper of 120g/m2 no less.
In your printer's printing preferences, choose ""High Print Quality"" for optimal results.

★ CUTTING  CAUTION:
Once printed, do not use scissors (unregular cutting), instead use a guillotine cutter or a craft knife and a ruler.

⚠️ Please read before placing an order ⚠️
• You are purchasing digital files ONLY, no physical product will be shipped.
• After payment, the files will be available for download by visiting the purchases and reviews section of your Etsy profile.
• Colors may vary depending on your printer's calibration.
• All images are sold for personal use only.
• Purchased files cannot in any case be used to create products intended for digital or physical sale.The items we sell are not official Sega products or its affiliates.",2.99,EUR,100,Streets_Of_Rage_Digital_Cover,Digital,https://i.etsystatic.com/37233584/r/il/2a8971/5353532884/il_fullxfull.5353532884_spet.jpg,https://i.etsystatic.com/37233584/r/il/7d30d8/5353517942/il_fullxfull.5353517942_15bc.jpg,https://i.etsystatic.com/37233584/r/il/333360/5443607150/il_fullxfull.5443607150_722x.jpg,https://i.etsystatic.com/37233584/r/il/6b5fd8/5491740613/il_fullxfull.5491740613_g6kt.jpg,,,,,,,,,,,,,MD-SOR-PAL-DD
"Replacement Cover - Home Alone (PAL Version) - Sega Megadrive Classic Reproduction Game Cover - High Quality Print","Home Alone, is a Sega Mega Drive and Sega Game Gear game based on the 1990 movie of the same name film. A different version for the Sega Master System was released in 1993.
The items we sell are not official Sega products or its affiliates.",7.49,EUR,5,MD-Home-Alone,paper,https://i.etsystatic.com/37233584/r/il/9e15fa/5333452006/il_fullxfull.5333452006_ah0u.jpg,https://i.etsystatic.com/37233584/r/il/9dc123/5333452390/il_fullxfull.5333452390_6xhd.jpg,,,,,,,,,,,,,,,MD-Home-Alone
"Replacement Cover - Alien Storm (PAL Version) - Sega Megadrive Classic Game Cover - High Quality Print","Alien Storm is a beat 'em up shooter released as an arcade video game by Sega in 1990.[3] It was ported to the Genesis/Mega Drive and Master System. The Mega Drive version was re-released on Wii's Virtual Console in 2007 and was also included on Sonic's Ultimate Genesis Collection for Xbox 360 and PlayStation 3.[citation needed] The game was also re-released on the Nintendo Switch Online + Expansion Pack in 2022.

in the same style game see : https://www.etsy.com/fr/listing/1351206679/golden-axe-pal-version-sega-megadrive?click_key=42a4909a043bda61d2c5d3275ba6532731d69c27%3A1351206679&click_sum=7cfadaeb&ref=shop_home_active_45&frs=1

 ★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,4,"Alien_Sorm_Cover,Sega_Replacement_Game_Covers,Sent_Sturdy_Cardboard_Envelope,Sends_Fast_Worldwide,sega_covers,High_Quality_Print,restored_original_visual,classic_game_cover,megadrive_reproduction_box,sega_megadrive_covers,boite_repro_megadrive",paper,https://i.etsystatic.com/37233584/r/il/3e6dcd/4963542789/il_fullxfull.4963542789_cq3s.jpg,https://i.etsystatic.com/37233584/r/il/fb1d4e/4963543623/il_fullxfull.4963543623_bk1v.jpg,https://i.etsystatic.com/37233584/r/il/e7559a/4963543185/il_fullxfull.4963543185_4vzj.jpg,,,,,,,,,,,,,,MD-Alien-Storm
"Replacement Cover - Light Crusader (PAL Version) - Sega Megadrive Classic Replacement Game Cover - High Quality Print","Light Crusader is an action-adventure game developed by Treasure and published by Sega for their Sega Genesis/Megadrive  console in 1995. The game was included in the Sega Genesis Classics collections on Steam and other platforms in 2011. It was also included on the Sega Genesis Mini in North America and Sega Mega Drive Mini in PAL regions.

It is similar in gameplay to Landstalker, blending role-playing video game, action-adventure and platform video game elements in much the same way.

 ★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,4,"Light_Crusader_Megadrive_Cover,Light_Crusader_Sega_Cover,Sega_Replacement_Game_Covers,Sent_Sturdy_Cardboard_Envelope,Sends_Fast_Worldwide,sega_covers,High_Quality_Print,restored_original_visual,classic_game_cover,megadrive_reproduction_box,sega_megadrive_covers,boite_repro_megadrive",Paper,https://i.etsystatic.com/37233584/r/il/ec3845/5805724764/il_fullxfull.5805724764_gejv.jpg,https://i.etsystatic.com/37233584/r/il/340f8f/4820409392/il_fullxfull.4820409392_qytn.jpg,https://i.etsystatic.com/37233584/r/il/5bf06a/4868686789/il_fullxfull.4868686789_ody1.jpg,https://i.etsystatic.com/37233584/r/il/f1b09f/5323882091/il_fullxfull.5323882091_si4c.jpg,https://i.etsystatic.com/37233584/r/il/ecde99/5323882195/il_fullxfull.5323882195_kmxh.jpg,https://i.etsystatic.com/37233584/r/il/bea974/5275694582/il_fullxfull.5275694582_kc9h.jpg,,,,,,,,,,,MD-LightCrusader-Blue
"Replacement Cover - Streets Of Rage 3 - SEGA Genesis Custom Game Cover - High Quality Print","Streets of Rage 3 is a side-scrolling beat 'em up developed and published by Sega in 1994 for the Sega Genesis/Megadrive. It is the third installment of the Streets of Rage series and the last game in the original trilogy. The game includes several changes over Streets of Rage and Streets of Rage 2, such as a more complex plot, inclusion of character dialog, longer levels, more in-depth scenarios and faster gameplay.

★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your SEGA Megadrive/Genesis.

★ DIMENSION
W270mm x H170mm (original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 130g/m3 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your CaseThe items we sell are not official Sega products or its affiliates.",9.99,EUR,5,"paper,sega_megadrive_covers,sega_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual,classic_game_cover",,https://i.etsystatic.com/37233584/r/il/bebf32/4392349668/il_fullxfull.4392349668_czcc.jpg,,,,,,,,,,,,,,,,GN-SOR3
"Digital Cover - Streets Of Rage 3 (PAL Version) - Sega Megadrive Custom Digital Cover - High Quality 300 PPI JPG For Print","Yes it's true we sell printed visuals but we will explain to you in 7 points why it is much better to have a digital file.

1 - Instant Gratification: No need to wait for a physical delivery! As soon as you make a purchase, you receive your visual and can use it immediately.

2 - Flexibility of Use: With a digital file, you have the freedom to use it in multiple ways – be it as a wallpaper, printing it yourself in a specific format, or incorporating it into a personal project.

3 - Cost Savings: Digital purchase eliminates manufacturing, packaging, and shipping costs. This often translates to lower prices for the end consumer.

4 - Easy Archiving: You can back up your digital files on multiple devices or the cloud, ensuring their longevity. No worries about degradation like with a paper print!

5 - Cost Savings: Digital purchase eliminates manufacturing, packaging, and shipping costs. This often translates to lower prices for the end consumer.

6 - Customization: With a digital file, you can often modify and adapt it to your needs, whether it's to change size, colors, or even add personal elements.

7 - Reprint at Will: You can always reprint it. No need to repurchase the design!

8 - No Shipping Fees: Besides avoiding the wait associated with delivery, you also save on shipping charges.

*****************************************************************************************************************
Streets of Rage 3, called Bare Knuckle III (ベアナックルIII) in Japan, is a side-scrolling beat 'em up released by Sega in 1994 for the Sega Mega Drive. It is the third and final part of the Streets of Rage trilogy, and a direct sequel to Streets of Rage 2.

★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
Original jacket dimension, 300 PPI JPG.

★ PRINTING CAUTION
Print this cover on semi-gloss paper of 120g/m2 no less.
In your printer's printing preferences, choose ""High Print Quality"" for optimal results.

★ CUTTING  CAUTION:
Once printed, do not use scissors (unregular cutting), instead use a guillotine cutter or a craft knife and a ruler.

⚠️ Please read before placing an order ⚠️
• You are purchasing digital files ONLY, no physical product will be shipped.
• After payment, the files will be available for download by visiting the purchases and reviews section of your Etsy profile.
• Colors may vary depending on your printer's calibration.
• All images are sold for personal use only.
• Purchased files cannot in any case be used to create products intended for digital or physical sale.The items we sell are not official Sega products or its affiliates.",2.99,EUR,100,Streets_Of_Rage_Digital_Cover,Digital,https://i.etsystatic.com/37233584/r/il/26f08b/5443858568/il_fullxfull.5443858568_8g0l.jpg,https://i.etsystatic.com/37233584/r/il/7d30d8/5353517942/il_fullxfull.5353517942_15bc.jpg,https://i.etsystatic.com/37233584/r/il/333360/5443607150/il_fullxfull.5443607150_722x.jpg,https://i.etsystatic.com/37233584/r/il/6b5fd8/5491740613/il_fullxfull.5491740613_g6kt.jpg,,,,,,,,,,,,,MD-SOR3-Custom-PAL-DD
